2022/10,0,Los Herreras
2022/11,0,Los Herreras
2022/12,0,Los Herreras
2023/01,1,Los Herreras
2023/02,1,Los Herreras
2022/01,0,Higueras
2022/02,0,Higueras
2022/03,0,Higueras
2022/04,0,Higueras
2022/05,0,Higueras
2022/06,0,Higueras
2022/07,0,Higueras
2022/08,0,Higueras
2022/09,0,Higueras
2022/10,0,Higueras
2022/11,0,Higueras
2022/12,0,Higueras
2023/01,0,Higueras
2023/02,0,Higueras
2022/01,1,Hualahuises
2022/02,1,Hualahuises
2022/03,1,Hualahuises
2022/04,0,Hualahuises
2022/05,2,Hualahuises
2022/06,0,Hualahuises
2022/07,0,Hualahuises
2022/08,0,Hualahuises
2022/09,0,Hualahuises
2022/10,0,Hualahuises
2022/11,1,Hualahuises
2022/12,0,Hualahuises
2023/01,1,Hualahuises
2023/02,1,Hualahuises
2022/01,0,Iturbide
2022/02,0,Iturbide
2022/03,0,Iturbide
2022/04,0,Iturbide
2022/05,0,Iturbide
2022/06,0,Iturbide
2022/07,0,Iturbide
2022/08,0,Iturbide
2022/09,0,Iturbide
2022/10,0,Iturbide
2022/11,0,Iturbide
2022/12,0,Iturbide
2023/01,0,Iturbide
2023/02,0,Iturbide
2022/01,19,Juárez
2022/02,18,Juárez
2022/03,27,Juárez
2022/04,20,Juárez
2022/05,22,Juárez
2022/06,45,Juárez
2022/07,26,Juárez
2022/08,43,Juárez
2022/09,35,Juárez
2022/10,40,Juárez
2022/11,31,Juárez
2022/12,49,Juárez
2023/01,48,Juárez
2023/02,58,Juárez
2022/01,0,Lampazos de Naranjo
2022/02,1,Lampazos de Naranjo
2022/03,0,Lampazos de Naranjo
2022/04,1,Lampazos de Naranjo
2022/05,3,Lampazos de Naranjo
2022/06,1,Lampazos de Naranjo
2022/07,0,Lampazos de Naranjo
2022/08,2,Lampazos de Naranjo
2022/09,0,Lampazos de Naranjo
2022/10,0,Lampazos de Naranjo
2022/11,1,Lampazos de Naranjo
2022/12,0,Lampazos de Naranjo
2023/01,2,Lampazos de Naranjo
2023/02,2,Lampazos de Naranjo
2022/01,5,Linares
2022/02,9,Linares
2022/03,11,Linares
2022/04,6,Linares
2022/05,4,Linares
2022/06,3,Linares
2022/07,4,Linares
2022/08,8,Linares
2022/09,7,Linares
2022/10,3,Linares
2022/11,2,Linares
2022/12,1,Linares
2023/01,5,Linares
2023/02,6,Linares
2022/01,0,Marín
2022/02,0,Marín
2022/03,0,Marín
2022/04,0,Marín
2022/05,2,Marín
2022/06,0,Marín
2022/07,0,Marín
2022/08,0,Marín
2022/09,0,Marín
2022/10,0,Marín
2022/11,1,Marín
2022/12,2,Marín
2023/01,1,Marín
2023/02,1,Marín
2022/01,0,Melchor Ocampo
2022/02,1,Melchor Ocampo
2022/03,0,Melchor Ocampo
2022/04,1,Melchor Ocampo
2022/05,0,Melchor Ocampo
2022/06,0,Melchor Ocampo
2022/07,0,Melchor Ocampo
2022/08,0,Melchor Ocampo
2022/09,0,Melchor Ocampo
2022/10,0,Melchor Ocampo
2022/11,0,Melchor Ocampo
2022/12,0,Melchor Ocampo
2023/01,1,Melchor Ocampo
2023/02,1,Melchor Ocampo
2022/01,0,Mier y Noriega
2022/02,0,Mier y Noriega
